0,1,2,3,4,5,6,7,8,9,label
0.8873451031077584,0.4287778927644511,0.1594366788577125,0.5514194411124476,0.6448951025642822,0.18974033881115748,0.20786788770335318,0.7454942004019592,0.4625156652717065,0.08169177530185379,4
0.9135126148395014,0.01905202361322489,0.047909676108705446,0.4257186592147508,0.1839286310897238,0.4999782838402821,0.8924190580744734,0.37658554624542184,0.8179581561577584,0.5922255542875613,1
0.6642250128095419,0.3433117189101331,0.42615365795549276,0.04371052375235651,0.5077367560010927,0.6460207478589658,0.2605376767737074,0.4560683116258111,0.7341823401686935,0.8039370707019801,4
0.7153565829174708,0.8406538691596616,0.6590392072591372,0.49999724132984447,0.405593464074253,0.27511236269359707,0.39564401746646527,0.5906866406862965,0.3168206915437092,0.15302589877350392,3
0.5036552733348261,0.694607238188326,0.18948078580407346,0.5055284346070976,0.288388697821077,0.09545846802558355,0.7869663194164884,0.8776270964028121,0.3321880740288866,0.7964413052327203,2
0.5749379978190341,0.9990668219123522,0.1771166959414352,0.8607675815913499,0.3542598203432973,0.6531448302859704,0.42706070396697227,0.4032340787791616,0.43523807213757193,0.0859737875088058,4
0.7993442348708345,0.4179005391426167,0.44402833885477,0.23183006838770492,0.304826897491708,0.35865959176312645,0.29045190606433247,0.41258238351791376,0.8234959718424627,0.9307193469756833,1
0.881043942179928,0.893811022424105,0.9812582677761645,0.39051402718543127,0.9331465082854697,0.9960945838735432,0.19466749235475111,0.45544521790247117,0.27509462545300234,0.25265505413919087,3
0.2585400632748657,0.9746992864886244,0.8154008255475882,0.5394822714649229,0.28225292002085145,0.15812046585375572,0.49768105682647545,0.24950060280148156,0.3289860507795005,0.34583090697287044,4
0.0007656137401892416,0.5332840323965286,0.9074864203456914,0.1776723394749007,0.5708569710490413,0.9897460615006209,0.3394841015218364,0.3727622211728455,0.30803382350436226,0.5271234338275024,0
0.990644600978713,0.24477947562882718,0.08107065460605212,0.6287777771933853,0.2503605694113896,0.8908800396384883,0.941394518222327,0.18513133664761594,0.08349014299982616,0.17152410344154645,1
0.29381783770818404,0.17852274646634814,0.8581112351642618,0.5565361824791225,0.47225209499829746,0.9443371795382337,0.24568491077387733,0.7972456658424745,0.5785192901468803,0.8825748210434543,3
0.6604326150743288,0.7019911981738732,0.7638820522474373,0.7263164574251101,0.6627119096538364,0.6803771763878389,0.9495690329370773,0.35637477988974464,0.21415824392522154,0.12185030757056037,4
0.9778159182388835,0.9581558520671647,0.26474581250179463,0.30999636371203154,0.04175603091917568,0.7663331799208665,0.7091755231895362,0.3721952248325162,0.5324508763891032,0.6336452663227323,0
4.91196698730878e-05,0.24699555948138552,0.18582502290419256,0.11182290705586162,0.41223876373902757,0.3588586715237424,0.24479055197882404,0.5630828453200677,0.4087097891765298,0.032154914113830424,4
0.3340968035420234,0.2795460392301189,0.8254424531694624,0.683965007544938,0.19713319718668554,0.24038209421505807,0.2079751542299737,0.4594611612014631,0.780855855562125,0.8616519479244438,2
0.6383803469154851,0.7723075648199781,0.5239173562229296,0.04033538370605971,0.5849610342383307,0.3306330284491039,0.5747795878285596,0.6521620394819214,0.44612272601357583,0.7876646596650813,1
0.10713224599598048,0.4333877718031971,0.9092288116395587,0.1169277275233751,0.050485066283444735,0.7025346424515704,0.5024497763714324,0.21287332369376122,0.3511672635365596,0.03891895001497203,2
0.6884312785588698,0.14308326632410018,0.7000465838961863,0.20604910055096026,0.6221802227557558,0.5475973659281372,0.9283632428530657,0.04093755993363479,0.4324689229179286,0.7621890465097069,3
0.8318038353764473,0.27763665546227767,0.49119745471777554,0.014537443650863291,0.9813665401771161,0.5152226986363106,0.3482066041193156,0.5158680139085563,0.8150238756074328,0.5968051799838118,0
0.10779164700904209,0.2682333836570331,0.5068064514471659,0.3448263838273158,0.02548971577978254,0.8453096253976198,0.9627380236250993,0.3145104454750747,0.6756825654918244,0.6217240982367072,4
0.9003006523499388,0.36845066920852165,0.21493704351035026,0.8184754027801028,0.8768787566791691,0.6301420306960742,0.9013427551700907,0.41797693346927023,0.9513584065596818,0.661809980597384,2
0.7778467986596771,0.02307274116979463,0.0855662459180111,0.025829803265483786,0.5901601864520063,0.24047450764702127,0.766907248138075,0.1722846114263481,0.004567875329666848,0.29419958597835183,2
0.8755970763599025,0.667024481271281,0.791317593224775,0.8652634448018642,0.1082659317749346,0.7583960917918974,0.31033034119649594,0.5853525943808936,0.4904917260831855,0.31909092844656084,3
0.3501010353910312,0.34766783061096684,0.05657005686299921,0.5294635250955207,0.4831762424783167,0.06761238719671536,0.5733707508913902,0.9967274979985032,0.004535293208270508,0.9480938825899535,3
0.3009934278817724,0.4413634290857612,0.4108785624899972,0.8531930677263068,0.15055270111917407,0.44917860323648306,0.5251219730738499,0.4449213052597625,0.27447256720330704,0.5922757391884156,0
0.8861110703932386,0.8539620636247147,0.34817412248831503,0.33359245555004535,0.8590571952350473,0.3217644950714521,0.30412905534865453,0.15450657711693883,0.6262293743988716,0.3354903731201455,2
0.9765034537657298,0.4509245061747763,0.0864505998986207,0.4410992395268629,0.5040181684753168,0.6155420344666529,0.29567429873380313,0.2653833956900833,0.9869789229178759,0.4284510966612376,0
0.31063501420588757,0.36674286229614084,0.40392671699650307,0.8418466431195579,0.9737815443416359,0.35100443051336805,0.5271185270487099,0.060332518436465365,0.0664882742323647,0.8665298780977259,0
0.04000213846434786,0.4674675490791458,0.6120063751989738,0.7959822123701681,0.16013289408594267,0.876993555752428,0.7814981538099515,0.7807714084378423,0.6990277181188472,0.672257266922447,2
0.476169362689692,0.7129695107123875,0.6851928474101363,0.8272313999647394,0.5956308614187829,0.15921006140784744,0.9969240231493739,0.8444408537976877,0.11116698427932337,0.8445613107461702,3
0.9428947727343789,0.15326729808510464,0.425724499857536,0.72191307879019,0.26982168912332305,0.24956687216880657,0.945914959456108,0.5464494706246089,0.7628864589358627,0.9225543490438842,1
0.9867290103779144,0.6739438875572061,0.09866027397267008,0.9783041654018855,0.21043686028722675,0.3277794330941498,0.38457900327421835,0.6658560002147152,0.10312208334771511,0.44919961873840364,1
0.831425381160803,0.9816559955506244,0.8419147718772464,0.6821633165758147,0.6946198438325173,0.4142887138168959,0.5655947017217064,0.5537941044298078,0.07996451476283373,0.9311578760069922,1
0.10956364928967177,0.8848329379637412,0.029381870067595517,0.6625673375679003,0.3728260908836736,0.782786463830756,0.49979486493465064,0.40140827499126797,0.6187771566913661,0.17437191481903402,2
0.06845573224420476,0.5122008959602267,0.17790916923210842,0.07030377777300312,0.9878766214909074,0.8948054496131649,0.7896451359447055,0.7599146196095425,0.45233605405015864,0.89894159770014,2
0.2626193512446816,0.41096190389995324,0.6844834854105202,0.8920722415435631,0.12241732158708607,0.5334651914394417,0.15084162280050084,0.29889512760991355,0.3287730175969241,0.5592045101370166,2
0.8005573920525187,0.558429472237478,0.09831838063918408,0.5881062676245861,0.6358570968105206,0.953043074773948,0.8301034988799798,0.33923898869197777,0.7569745272270413,0.1863284306544295,0
0.018837465362191996,0.17447471977281492,0.8979766881976148,0.42336356554797927,0.31571126186493537,0.6633514935664065,0.9682888818624461,0.36144306995200726,0.38730449124664434,0.30316885530615245,2
0.9503378043058448,0.46109820941404367,0.639800103497945,0.7994080478646829,0.8760285848701481,0.011922619498671239,0.409018154810998,0.008103493788900185,0.9651615876696458,0.8197287363199617,2
0.5059278660292482,0.28448214545423234,0.00782478350052318,0.7078485799930541,0.1722217434854446,0.12132490369657056,0.6912387736815243,0.08050955083902367,0.663846394069506,0.5619666382458293,4
0.046843343420020944,0.6303024291656111,0.007364002305884854,0.1353471169539252,0.8892579402007873,0.18869301797569704,0.6348125329264628,0.07919837041453925,0.7903716531415051,0.8485087011781338,0
0.7908689128917299,0.6301795953234872,0.6867692879791898,0.790646899168833,0.6073767880902735,0.35792043299888443,0.03913893526074663,0.8068559499568847,0.483002518988191,0.15033095072062397,0
0.5288170073352864,0.48788158955430305,0.8053775248563613,0.3236804988063583,0.7148057017841026,0.050607240071639414,0.072109585562114,0.7376151205016153,0.1497408678809632,0.11705492788147143,1
0.15131182022775813,0.6754964794608914,0.12721894883286777,0.09559430251672407,0.9690099476527103,0.702764891129893,0.9252738250209338,0.18563204125651933,0.8374433673063533,0.9889708353901022,4
0.3820869061575485,0.08290829248038878,0.47326932887507644,0.6966398997613839,0.848027132745045,0.35837620329975906,0.44168285957338194,0.7560803048064836,0.11185958471680801,0.796646639252571,3
0.09399242666253804,0.23162400134278083,0.2555012912653215,0.5198686272438554,0.5098233976202717,0.8833229012687861,0.8153507493799484,0.7004536084933998,0.0051138689545323635,0.04402406817803395,3
0.2796909561283,0.2632332321244186,0.2511168225585724,0.6720721942735715,0.22309139837772196,0.31810716438184805,0.45782666053595555,0.39234917042182493,0.4187124940876681,0.9199631132035406,3
0.6641959905260314,0.866571341073824,0.23188771435807087,0.868978313462091,0.46511423278756436,0.9814937875203625,0.3401696145812244,0.5844900246267761,0.2490539986082575,0.6687620914075493,2
0.5650672427063236,0.7090397746235934,0.610307343079532,0.9990378770674531,0.9132257016334442,0.6306873450332122,0.045175526448691494,0.7445790495978056,0.9423972367990467,0.8772296815268814,2
0.41530465934501704,0.5257743567329345,0.5799165916893919,0.05729131116774566,0.3001810655019347,0.9751916701665756,0.46427981499835136,0.41944087606873437,0.028865401331782836,0.7215172749221711,3
0.991425208288258,0.4936001757247911,0.8872767567078145,0.1734721022243194,0.5671198170739871,0.23052391884012458,0.05087548149773491,0.8222612021215195,0.18079614951698164,0.6143213125758047,1
0.6781234474512081,0.5432290610582902,0.18755503259103956,0.9499304812153715,0.37422723430214166,0.04788283209395783,0.50685105369491,0.588374118846678,0.6045691654218134,0.09678043483046794,3
0.022633551265159535,0.38530780368428696,0.488105793113334,0.35182917221760357,0.6224975919419299,0.9115127066076203,0.5272909936080022,0.791019524198918,0.7699448968143872,0.35575896569464394,2
0.06127606215655279,0.04708858279414274,0.998936818687358,0.7888727425577707,0.41386005764695066,0.9241617327537172,0.8821487592270151,0.5887544374515513,0.308077179953566,0.5323185168645707,3
0.36356152174936074,0.7175304171103476,0.8745629441046682,0.962350894810057,0.36101986843378964,0.9913253013415012,0.35737037865327814,0.413274886105899,0.5851301203328086,0.6940796457490042,4
0.6609135912751715,0.22125700845859553,0.8183439602638761,0.25416056831566936,0.7069307856908336,0.40083353034121305,0.36919517936652513,0.7733557748835963,0.6730661836315517,0.11190776845115391,3
0.04801418723892259,0.2829121690625924,0.5839802387244949,0.13851861600177595,0.7846402575689571,0.45904544284702353,0.6373334364357649,0.9274017968431537,0.9160086492230564,0.4916919688895258,1
0.6025174566850657,0.9998101371154906,0.15728136216371758,0.07319059579473752,0.2316915089080711,0.6769752569734918,0.3039761016759567,0.2759640894378965,0.5360611516552679,0.4153908098154735,1
0.8171517760480413,0.9657654505947232,0.8729426513327059,0.6136295462218031,0.531068791069565,0.9460795991770641,0.03130837963722688,0.9611534047015987,0.12668481835451062,0.28009993622332563,4
0.6598221376117352,0.36765277953861863,0.9727042506759238,0.6217617713825957,0.4933406150515137,0.6351491549725117,0.19194191117961212,0.20732850773795297,0.5373983718804376,0.20443725855224493,1
0.7276547508827262,0.7722823848648589,0.07080782290623522,0.6080815607242898,0.8221149460486078,0.7900127945947036,0.9315129099576508,0.15544746381358077,0.8694107634889564,0.277836635847596,2
0.9539272398258487,0.5562146789491108,0.659970266928834,0.13666885770444026,0.6077331836310856,0.9425043430706627,0.13958719512507778,0.9215545702080431,0.1691842050491159,0.7885977946965281,2
0.7778532578230138,0.9307076494565393,0.5434789944687791,0.6251131183288069,0.8063813597634375,0.1891034957092752,0.21775448179414725,0.41660379538872927,0.5675436339674116,0.7353713432684699,1
0.5867926795105688,0.11017571586102837,0.7458892174695019,0.02863019394004307,0.7845554486734014,0.8910222693489873,0.5505474225599999,0.8780004610776385,0.14895508016198522,0.2614223079959913,3
0.8862592381107265,0.5212457731428014,0.29789067622702303,0.6786357457908471,0.014963855532263648,0.900589542461657,0.4265386353906302,0.11447623413795238,0.9565407887486429,0.4449004658760193,3
0.8993266185522939,0.3353909126573251,0.39140260950349504,0.7901284291281575,0.4693378529911798,0.2933161588400589,0.8361159380345874,0.8053863369213604,0.0957342823444639,0.5601651783108298,1
0.9951810617274017,0.702675092247775,0.5970692557423988,0.5883820389372701,0.8476535141468976,0.6501514965995403,0.03329563200294394,0.26706011142917263,0.022592810812882558,0.6939996204133997,1
0.12101428150014881,0.19560017878951896,0.8125632459800429,0.10799034130264706,0.8772897306885205,0.0845527124105453,0.8037269068560174,0.6031201616005082,0.8134667122645775,0.43652018565209494,1
0.6237821075360607,0.9660019305807326,0.4835114529935395,0.18639635411873978,0.02512268735373069,0.9912984107915476,0.6718367086360394,0.7494482994552264,0.7409240002439128,0.04656342894757981,3
0.9925040043714839,0.30698294349096633,0.3302306483112616,0.7748940516010064,0.1450509069583943,0.20519990823193135,0.25571663199655315,0.23162450592100126,0.40216456616554697,0.009135889726491708,4
0.06784731514280495,0.6647036083708389,0.4791155973932013,0.4042712289209147,0.7865330517701988,0.08859052756892327,0.3953816432270837,0.507518949045105,0.1893263559848556,0.44585657611262275,0
0.8855806783964391,0.23047433049522714,0.04109390957787484,0.13717852568842137,0.9486934133649323,0.6053221242163185,0.9306552237027604,0.2578176187708707,0.4368620991820148,0.13597134990892157,1
0.5001558523390447,0.6398691551343653,0.5453595833422051,0.9602251605910153,0.018667034410608352,0.5393722043676322,0.31808052823851063,0.6310762818753864,0.6564506758318562,0.6084074604480455,2
0.5218257849285737,0.5138240183731597,0.4054881971350206,0.8046766278030819,0.9280986395533769,0.1735664331132044,0.7722130063626457,0.35858294426201853,0.07990969363338463,0.14197118019728605,1
0.9706032931983346,0.24560271008321288,0.7147565766104766,0.9170259565077976,0.6452268111154189,0.025687278647458123,0.18944432729240257,0.8075915823404465,0.32296467447106936,0.5730900406369148,4
0.2717087203059516,0.7100862601358737,0.27523635182212947,0.9692511510968846,0.47305903541177785,0.1794618628778757,0.15766683973405693,0.05351691943876713,0.9717072029489126,0.207967615506358,4
0.995915319296472,0.4874150156295598,0.959637847456443,0.8158001427781209,0.4670711680819847,0.46969894877051255,0.5656092565976937,0.5741725118174792,0.8218373925615238,0.18013952903097263,0
0.2734843555493751,0.40474036233174626,0.5042567693489476,0.20344581197977685,0.5973126191564992,0.7376650414893333,0.37509547797202036,0.2410901067291361,0.8061703171923241,0.8437617713554777,2
0.00020561305234212401,0.9517818637662323,0.5013915484533179,0.08383959607790203,0.2982173917913501,0.3195147654529308,0.006283778718802702,0.5042682906923447,0.5974817135557635,0.3315068981586672,3
0.45329365672433686,0.1570983173214755,0.8520255837150623,0.32364145128509303,0.9478375855825307,0.4772663473366807,0.5096866702397991,0.687272087383314,0.4745774764355628,0.3764772592411849,3
0.5952272845530019,0.5241776189454924,0.6002192629873895,0.23371015371594484,0.6629356824756332,0.0936888318721012,0.6349910094941312,0.8160955620359008,0.7523043962750999,0.5273538176926909,4
0.41105457307406945,0.7675259974240554,0.2252838594752825,0.2876639213491826,0.40597123743771313,0.9882510150314013,0.23162207258653222,0.23111282699047042,0.1213679446199617,0.3533933302825697,4
0.7146359917103511,0.41773586406746444,0.17591491857713293,0.0927620227396373,0.11867257228519124,0.45291164680720863,0.17630328046137755,0.2880466621844252,0.7687524868393154,0.12270306240526596,0
0.19680753605746593,0.1146905442596362,0.10611294396572113,0.6920787262380368,0.7076690121650709,0.6987857468453775,0.721101349392094,0.5725468699343629,0.5971183557821891,0.4358701811964931,3
0.6799534592918071,0.8755870140872664,0.6815415467840139,0.2962260934673231,0.9232382679985024,0.40743054679851054,0.4072968651605924,0.9247158300158278,0.9893085330082658,0.5643242083304082,3
