# Placeholder file for SECA project structure
0,3,0.8198800086975098,-1.3845379913024902,2204418
0,4,0.8230400085449219,-0.7545619914550781,1577602
0,5,0.8158400058746338,-0.2813139941253662,1097154
0,5,0.8245199918746948,-1.8756420081253053,2700162
0,0,0.8236799836158752,0.10860598361587526,715074
0,1,0.8194800019264221,-0.19472999807357794,1014210
0,2,0.812279999256134,0.38699799925613404,425282
0,3,0.8189600110054016,-1.6835699889945985,2502530
0,0,0.8234400153160095,0.48647801531600954,336962
0,1,0.8226799964904785,0.4647259964904785,357954
0,2,0.8198800086975098,-0.24424999130249025,1064130
0,3,0.8050400018692017,-1.5985459981307981,2403586
0,4,0.8257200121879578,-0.6200419878120422,1445762
0,5,0.8159599900245667,-0.6626980099754334,1478658
0,0,0.8237199783325195,-0.6220420216674805,1445762
0,1,0.8196799755096436,-0.9069780244903565,1726658
0,2,0.8206400275230408,-0.18518597247695934,1005826
0,3,0.8140000104904175,-0.00942598950958251,823426
0,4,0.8198400139808655,-2.1607059860191344,2980546
0,5,0.824720025062561,-0.09790597493743891,922626
0,0,0.9740999937057495,0.1564259937057495,817674
0,0,0.8242800235748291,0.4914780235748291,332802
0,1,0.8239200115203857,0.48695801152038576,336962
0,0,0.8209199905395508,-2.0771300094604492,2898050
0,1,0.8248400092124939,-0.014841990787506143,839682
0,2,0.8195199966430664,-2.1774740033569335,2996994
0,2,0.8186399936676025,-1.5844340063323976,2403074
0,3,0.8141199946403503,-1.4082820053596499,2222402
0,3,0.819320023059845,-1.220361976940155,2039682
0,4,0.8185999989509583,0.35549399895095823,463106
0,4,0.8195599913597107,0.3649019913597107,454658
0,5,0.8169599771499634,-1.7176980228500365,2534658
0,5,0.8201599717140198,0.3697899717140198,450370
1,0,0.8234800100326538,0.4865180100326538,336962
1,1,0.8225200176239014,0.4855580176239014,336962
1,2,0.822920024394989,0.48595802439498903,336962
1,0,0.8098800182342529,0.3552220182342529,454658
1,3,0.8235599994659424,0.4865979994659424,336962
1,4,0.8220400214195251,0.48923802141952516,332802
1,5,0.8227599859237671,0.4899579859237671,332802
2,0,0.8217599987983704,0.4889579987983704,332802
2,1,0.8223599791526794,0.48955797915267946,332802
2,2,0.8229600191116333,0.4901580191116333,332802
2,3,0.8226400017738342,0.48983800177383424,332802
2,4,0.8223199844360352,0.48951798443603517,332802
1,1,0.5,-2.92669,3426690
2,5,0.8232799768447876,0.4904779768447876,332802
3,0,0.8245599865913391,0.4917579865913391,332802
3,1,0.8202400207519531,0.48743802075195314,332802
1,2,0.8198400139808655,0.3694700139808655,450370
3,2,0.8224800229072571,-0.6068339770927429,1429314
3,3,0.8204399943351746,0.4876379943351746,332802
3,4,0.8227199912071228,0.4899179912071228,332802
3,5,0.8210800290107727,0.4882780290107727,332802
1,3,0.8160399794578552,0.3613819794578552,454658
4,0,0.822160005569458,0.489358005569458,332802
4,1,0.8234000205993652,0.49059802059936525,332802
4,2,0.8218399882316589,0.48903798823165895,332802
1,4,0.817520022392273,0.36286202239227294,454658
4,3,0.8220400214195251,0.48923802141952516,332802
4,4,0.8268399834632874,0.47714198346328734,349698
4,5,0.8215199708938599,0.4887179708938599,332802
1,5,0.8136000037193298,0.3380140037193298,475586
2,0,0.823199987411499,0.435933987411499,387266
2,1,0.8132799863815308,0.3965099863815308,416770
2,2,0.8204799890518188,0.4037099890518189,416770
2,3,0.8213199973106384,0.46336599731063843,357954
0,0,0.8234000205993652,-1.7451779794006348,2568578
0,1,0.822160005569458,0.08231800556945801,739842
0,2,0.8234800100326538,0.4655260100326538,357954
2,4,0.8206800222396851,0.37031002223968507,450370
0,3,0.8234400153160095,0.1415180153160095,681922
0,4,0.8238800168037415,0.46176601680374146,362114
2,5,0.8213199973106384,0.40026199731063844,421058
3,0,0.8219199776649475,0.4639659776649475,357954
0,5,0.8113999962806702,-0.16101800371932984,972418
3,1,0.8233199715614319,0.4360539715614319,387266
1,0,0.8231199979782104,0.04174199797821043,781378
3,2,0.825160026550293,0.43360602655029296,391554
1,1,0.8235200047492981,-1.001313995250702,1824834
3,3,0.8231599926948547,0.46520599269485474,357954
1,2,0.8223199844360352,0.46436598443603516,357954
3,4,0.8208799958229065,0.4629259958229065,357954
1,3,0.8233199715614319,0.4653659715614319,357954
1,4,0.8232399821281433,0.4652859821281433,357954
3,5,0.8253999948501587,0.4381339948501587,387266
1,5,0.8240000009536743,0.4618860009536743,362114
4,0,0.8211600184440613,0.4632060184440613,357954
2,0,0.8242400288581848,0.4662860288581848,357954
4,1,0.8217200040817261,0.4637660040817261,357954
4,2,0.8227999806404114,0.4648459806404114,357954
2,1,0.8228399753570557,0.43128597535705565,391554
4,3,0.8177199959754944,-1.0071140040245057,1824834
2,2,0.8234400153160095,0.4654860153160095,357954
4,4,0.8222399950027466,0.4642859950027466,357954
2,3,0.8226000070571899,0.46464600705718995,357954
2,4,0.8232799768447876,0.4653259768447876,357954
4,5,0.8221200108528137,0.4389500108528137,383170
2,5,0.8240000009536743,0.45356600095367433,370434
3,0,0.8238000273704529,0.4658460273704529,357954
3,1,0.8213599920272827,0.4634059920272827,357954
3,2,0.8220800161361694,0.46412601613616944,357954
3,3,0.8226799964904785,0.4647259964904785,357954
3,4,0.8223199844360352,0.46436598443603516,357954
3,5,0.823360025882721,0.46540602588272095,357954
4,0,0.8227199912071228,0.4647659912071228,357954
4,1,0.8226000070571899,0.46464600705718995,357954
4,2,0.8214799761772156,0.4635259761772156,357954
4,3,0.8223199844360352,0.46436598443603516,357954
4,4,0.8218399882316589,0.46388598823165894,357954
0,0,0.8158800005912781,-0.1818179994087219,997698
0,1,0.8137999773025513,-1.2094340226974487,2023234
0,2,0.8249199986457825,0.46690199864578247,358018
0,3,0.8176000118255615,0.3879660118255615,429634
0,4,0.8244799971580505,0.1177899971580505,706690
0,5,0.81632000207901,0.37407800207901,442242
1,0,0.8231199979782104,0.46100599797821046,362114
1,1,0.8234800100326538,0.4231580100326538,400322
1,2,0.8263999819755554,0.4557099819755554,370690
1,3,0.8247600197792053,0.44133401977920533,383426
1,4,0.824400007724762,0.440974007724762,383426
1,5,0.8248800039291382,0.4627660039291382,362114
2,0,0.8237199783325195,0.46160597833251954,362114
2,1,0.8237199783325195,0.46160597833251954,362114
2,2,0.8246399760246277,0.4625259760246277,362114
2,3,0.823639988899231,0.46152598889923097,362114
2,4,0.8231599926948547,0.46104599269485474,362114
2,5,0.8228800296783447,0.47753402967834474,345346
3,0,0.8237199783325195,0.46160597833251954,362114
3,1,0.8235200047492981,0.4614060047492981,362114
3,2,0.8240399956703186,0.4786939956703186,345346
3,3,0.8243600130081177,0.4622460130081177,362114
3,4,0.8243200182914734,0.4622060182914734,362114
3,5,0.8240799903869629,0.4619659903869629,362114
4,0,0.8240799903869629,0.4787339903869629,345346
4,1,0.824679970741272,0.479333970741272,345346
4,2,0.8234400153160095,0.46132601531600953,362114
4,3,0.8241599798202515,0.4620459798202515,362114
4,4,0.822920024394989,0.460806024394989,362114
4,5,0.8228800296783447,0.46076602967834474,362114
0,0,0.982699990272522,0.649569990272522,333130
0,1,0.9825999736785889,0.7552939736785889,227306
0,2,0.9787999987602234,0.8660379987602234,112762
0,3,0.965499997138977,0.5585939971389771,406906
0,4,0.984000027179718,0.8040380271797181,179962
0,5,0.983299970626831,0.8019939706268311,181306
1,0,0.9715999960899353,0.8397179960899352,131882
1,1,0.9829999804496765,0.7938539804496765,189146
1,2,0.9815999865531921,0.8595099865531921,122090
1,3,0.9750999808311462,0.7689459808311463,206154
1,4,0.9750000238418579,0.8561580238418579,118842
1,5,0.9800999760627747,0.8673379760627746,112762
2,0,0.9768999814987183,0.5738499814987182,403050
2,1,0.9851999878883362,0.8466779878883361,138522
2,2,0.9761000275611877,0.8445060275611878,131594
2,3,0.9793000221252441,0.9039140221252442,75386
2,4,0.9725000262260437,0.8971140262260437,75386
2,5,0.9779999852180481,0.8672539852180481,110746
3,0,0.974399983882904,0.8613499838829041,113050
3,1,0.9595999717712402,0.8375099717712402,122090
3,2,0.9779999852180481,0.8630459852180481,114954
3,3,0.9746000170707703,-0.6333459829292298,1607946
3,4,0.9757999777793884,0.8980299777793884,77770
3,5,0.9811999797821045,0.8869819797821045,94218
4,0,0.9697999954223633,0.8572299954223632,112570
4,1,0.9736999869346619,0.8935459869346618,80154
4,2,0.9793999791145325,0.5668139791145325,412586
4,3,0.9819999933242798,0.5410939933242798,440906
4,4,0.978600025177002,0.8843820251770019,94218
4,5,0.9753999710083008,0.8952459710083007,80154
0,0,0.8104000091552734,-0.15414599084472658,964546
0,1,0.8183599710464478,-0.1545700289535522,972930
0,2,0.817080020904541,-0.346505979095459,1163586
0,3,0.8089600205421448,-0.14707397945785528,956034
0,4,0.8169199824333191,-1.058026017566681,1874946
0,5,0.8160799741744995,-1.3225460258255004,2138626
0,0,0.009999999776482582,-6.324420000223517,6334420
0,1,0.08579999953508377,-0.48129200046491627,567092
0,2,0.21850000321865082,0.05998400321865083,158516
0,3,0.16680000722408295,-0.36661199277591705,533412
0,4,0.2134000062942505,-0.12463599370574951,338036
0,5,0.19130000472068787,0.04612800472068787,145172
1,0,0.2062000036239624,0.04768400362396241,158516
1,1,0.17000000178813934,-0.021923998211860668,191924
1,2,0.16899999976158142,-0.1002200002384186,269220
1,3,0.17159999907016754,0.040155999070167536,131444
1,4,0.18940000236034393,0.04422800236034394,145172
1,5,0.1168999969959259,-0.08974400300407409,206644
2,0,0.1517000049352646,0.006528004935264592,145172
2,1,0.1436000019311905,-0.02075599806880951,164356
2,2,0.15530000627040863,-0.06868799372959136,223988
2,3,0.17299999296665192,0.010067992966651923,162932
2,4,0.17649999260902405,0.03719999260902404,139300
2,5,0.1193000003695488,-0.025871999630451198,145172
3,0,0.08380000293254852,-0.2132919970674515,297092
3,1,0.09470000118017197,-0.17970399881982801,274404
3,2,0.21610000729560852,0.053952007295608534,162148
3,3,0.12430000305175781,-0.03863199694824218,162932
3,4,0.15230000019073486,0.012216000190734877,140084
3,5,0.18719999492168427,0.10068399492168427,86516
4,0,0.1826999932527542,0.09618399325275422,86516
4,1,0.24070000648498535,0.08525600648498535,155444
4,2,0.22110000252723694,-0.017655997472763058,238756
4,3,0.18129999935626984,0.022783999356269846,158516
4,4,0.16859999299049377,-0.07169200700950623,240292
4,5,0.14720000326633453,0.010188003266334539,137012
0,0,0.5379999876022339,-1.0774820123977662,1615482
0,1,0.4341000020503998,0.3852100020503998,48890
0,2,0.517300009727478,-1.581781990272522,2099082
0,3,0.4693000018596649,-0.45834199814033505,927642
0,4,0.5073999762535095,0.3103819762535095,197018
0,5,0.5526000261306763,0.41607802613067624,136522
1,0,0.4625999927520752,0.3969259927520752,65674
1,1,0.5238000154495239,0.3872780154495239,136522
1,2,0.4481000006198883,0.17082600061988829,277274
1,3,0.5156000256538391,0.4325500256538391,83050
1,4,0.46309998631477356,0.4118259863147736,51274
1,5,0.492900013923645,0.44401001392364503,48890
2,0,0.5311999917030334,-0.25748200829696655,788682
2,1,0.4999000132083893,0.41685001320838927,83050
2,2,0.35269999504089355,0.3225779950408936,30122
2,3,0.5649999976158142,0.4330539976158142,131946
2,4,0.4521999955177307,0.3691499955177307,83050
2,5,0.415800005197525,0.37951800519752504,36282
3,0,0.490200012922287,0.226830012922287,263370
3,1,0.48539999127388,0.41625399127388,69146
3,2,0.5099999904632568,0.24662999046325684,263370
3,3,0.45249998569488525,0.36944998569488524,83050
3,4,0.4481000006198883,0.40055400061988833,47546
3,5,0.49549999833106995,0.41244999833106993,83050
4,0,0.4564000070095062,0.3733500070095062,83050
4,1,0.4422000050544739,0.4083020050544739,33898
4,2,0.608299970626831,0.34254597062683106,265754
4,3,0.3959999978542328,0.3129499978542328,83050
4,4,0.48910000920295715,0.41995400920295717,69146
4,5,0.4984000027179718,0.4153500027179718,83050
